link_id,time_index,utilization,latency_proxy,queue_proxy,variance,is_missing,staleness_count,disagreement,util_original,confidence
HSTNng__KSCYng,1407,0.479179,9.6,0.0,0.068305,False,0,0.048797,0.479179,0.781336
IPLSng__KSCYng,1407,,,,0.030458,True,0,0.07757,0.359798,0.357924
KSCYng__SNVAng,1407,,,,0.071259,True,0,0.034676,0.547357,0.373907
LOSAng__SNVAng,1407,0.25338,6.697,0.0,0.037224,False,0,0.023114,0.25338,0.892069
NYCMng__WASHng,1407,0.030839,5.159,0.0,0.005436,False,0,0.015064,0.030839,0.966951
SNVAng__STTLng,1407,0.274035,6.887,0.0,0.038747,False,0,0.019396,0.274035,0.897123
ATLAM5__ATLAng,1408,0.256945,6.729,0.0,0.046134,False,1,0.016957,0.238404,0.773656
ATLAng__CHINng,1408,0.133133,5.768,0.0,0.024812,False,0,0.088496,0.133133,0.776986
ATLAng__HSTNng,1408,,,,0.071329,True,0,0.022025,0.477131,0.400423
ATLAng__IPLSng,1408,0.075086,5.406,0.0,0.01613,False,0,0.018836,0.075086,0.939518
ATLAng__WASHng,1408,0.25629,6.723,0.0,0.040215,False,0,0.010401,0.25629,0.913392
CHINng__IPLSng,1408,0.295304,7.095,0.0,0.033706,False,0,0.001377,0.295304,0.94426
CHINng__NYCMng,1408,0.216064,6.378,0.0,0.032702,False,0,0.039137,0.216064,0.866562
DNVRng__KSCYng,1408,0.224899,6.451,0.0,0.01772,False,0,0.11047,0.224899,0.74363
DNVRng__SNVAng,1408,0.068208,5.366,0.0,0.016005,False,0,0.080073,0.068208,0.810774
HSTNng__KSCYng,1408,0.488546,9.776,0.0,0.055961,False,0,0.03623,0.488546,0.830297
IPLSng__KSCYng,1408,,,,0.037788,True,0,0.063547,0.377593,0.374098
KSCYng__SNVAng,1408,,,,0.073962,True,1,0.020258,0.559721,0.284205
LOSAng__SNVAng,1408,0.259511,6.752,0.0,0.038057,False,0,0.13232,0.259511,0.660551
NYCMng__WASHng,1408,0.022871,5.117,0.0,0.0054,False,0,0.045067,0.022871,0.903828
SNVAng__STTLng,1408,0.280225,6.947,0.0,0.037764,False,0,0.040548,0.280225,0.854366
ATLAM5__ATLAng,1409,0.223156,6.436,0.0,0.041511,False,0,0.058339,0.223156,0.810067
ATLAng__CHINng,1409,0.128985,5.74,0.0,0.023128,False,0,0.045498,0.128985,0.870613
ATLAng__HSTNng,1409,,,,0.064223,True,0,0.007767,0.492252,0.443402
ATLAng__IPLSng,1409,0.108183,5.607,0.0,0.015093,False,0,0.034563,0.108183,0.908285
ATLAng__WASHng,1409,0.252895,6.692,0.0,0.039447,False,0,0.044666,0.252895,0.842627
CHINng__IPLSng,1409,0.378033,8.039,0.0,0.036307,False,0,0.069758,0.378033,0.7955
CHINng__NYCMng,1409,0.300896,7.152,0.0,0.034202,False,0,0.091564,0.300896,0.753412
DNVRng__KSCYng,1409,0.228045,6.477,0.0,0.018719,False,0,0.123054,0.228045,0.715306
DNVRng__SNVAng,1409,0.078826,5.428,0.0,0.014409,False,0,0.018151,0.078826,0.944096
HSTNng__KSCYng,1409,0.468112,9.4,0.0,0.051314,False,0,0.013075,0.468112,0.887534
IPLSng__KSCYng,1409,0.436066,8.866,0.0,0.041492,False,0,0.015138,0.436066,0.901088
KSCYng__SNVAng,1409,0.581102,11.936,0.0,0.05868,False,0,0.053775,0.581102,0.788392
LOSAng__SNVAng,1409,0.26631,6.815,0.0,0.035312,False,0,0.093172,0.26631,0.748001
NYCMng__WASHng,1409,0.024674,5.126,0.0,0.005414,False,0,0.013106,0.024674,0.971115
SNVAng__STTLng,1409,,,,0.024893,True,0,0.067059,0.276671,0.390201
ATLAM5__ATLAng,1410,0.243629,6.611,0.0,0.037721,False,0,0.005066,0.243629,0.929172
ATLAng__CHINng,1410,0.186353,6.145,0.0,0.024212,False,0,0.032001,0.186353,0.897062
ATLAng__HSTNng,1410,0.481748,9.648,0.0,0.062201,False,0,0.001265,0.481748,0.892567
ATLAng__IPLSng,1410,0.074866,5.405,0.0,0.014926,False,0,0.037662,0.074866,0.902065
ATLAng__WASHng,1410,0.200403,6.253,0.0,0.039194,False,0,0.038721,0.200403,0.855608
CHINng__IPLSng,1410,,,,0.037474,True,0,0.045666,0.292131,0.41233
CHINng__NYCMng,1410,0.257467,6.734,0.0,0.032929,False,0,0.008145,0.257467,0.931422
DNVRng__KSCYng,1410,0.186937,6.15,0.0,0.019281,False,0,0.003162,0.186937,0.966786
DNVRng__SNVAng,1410,0.059094,5.314,0.0,0.010752,False,0,0.005646,0.059094,0.977099
HSTNng__KSCYng,1410,0.465838,9.36,0.0,0.051723,False,0,0.002711,0.465838,0.908617
IPLSng__KSCYng,1410,0.375007,8.0,0.0,0.043082,False,0,0.036715,0.375007,0.852746
KSCYng__SNVAng,1410,0.568691,11.593,0.0,0.056278,False,0,0.004143,0.568691,0.897299
LOSAng__SNVAng,1410,0.249609,6.663,0.0,0.032523,False,0,0.062804,0.249609,0.817043
NYCMng__WASHng,1410,0.016349,5.083,0.0,0.005474,False,0,0.046777,0.016349,0.900092
SNVAng__STTLng,1410,0.263178,6.786,0.0,0.026251,False,0,0.020993,0.263178,0.916531
ATLAM5__ATLAng,1411,0.237122,6.554,0.0,0.034933,False,0,0.104627,0.237122,0.724568
ATLAng__CHINng,1411,0.145551,5.852,0.0,0.024144,False,0,0.017821,0.145551,0.927053
ATLAng__HSTNng,1411,0.436196,8.868,0.0,0.040108,False,0,0.039271,0.436196,0.852785
ATLAng__IPLSng,1411,0.094756,5.523,0.0,0.011448,False,0,0.02204,0.094756,0.941303
ATLAng__WASHng,1411,0.198804,6.241,0.0,0.027466,False,0,0.090624,0.198804,0.767668
CHINng__IPLSng,1411,,,,0.034826,True,0,0.014685,0.285768,0.482406
CHINng__NYCMng,1411,0.221465,6.422,0.0,0.030659,False,0,0.013097,0.221465,0.925128
DNVRng__KSCYng,1411,0.203297,6.276,0.0,0.01776,False,0,0.076227,0.203297,0.815677
DNVRng__SNVAng,1411,0.054464,5.288,0.0,0.010134,False,0,0.021697,0.054464,0.944419
HSTNng__KSCYng,1411,0.435285,8.854,0.0,0.043428,False,0,0.000982,0.435285,0.927373
IPLSng__KSCYng,1411,0.382508,8.097,0.0,0.043036,False,0,0.069825,0.382508,0.783098
KSCYng__SNVAng,1411,0.567777,11.568,0.0,0.050935,False,0,0.032259,0.567777,0.847821
LOSAng__SNVAng,1411,0.250177,6.668,0.0,0.024054,False,0,0.012071,0.250177,0.939326
NYCMng__WASHng,1411,0.018111,5.092,0.0,0.005417,False,0,0.030185,0.018111,0.93514
SNVAng__STTLng,1411,0.292638,7.069,0.0,0.026926,False,0,0.011304,0.292638,0.935706
ATLAM5__ATLAng,1412,0.205066,6.29,0.0,0.019959,False,0,0.075265,0.205066,0.813696
ATLAng__CHINng,1412,0.143039,5.835,0.0,0.018947,False,0,0.033057,0.143039,0.904434
ATLAng__HSTNng,1412,0.430363,8.778,0.0,0.034518,False,0,0.073172,0.430363,0.791572
ATLAng__IPLSng,1412,0.090777,5.499,0.0,0.011664,False,0,0.073028,0.090777,0.833523
ATLAng__WASHng,1412,0.194041,6.204,0.0,0.025619,False,0,0.05619,0.194041,0.843554
CHINng__IPLSng,1412,0.307724,7.223,0.0,0.035399,False,0,0.048609,0.307724,0.841697
CHINng__NYCMng,1412,0.22384,6.442,0.0,0.028654,False,0,0.036173,0.22384,0.880182
DNVRng__KSCYng,1412,0.195528,6.215,0.0,0.019096,False,0,0.00888,0.195528,0.955083
DNVRng__SNVAng,1412,0.069477,5.373,0.0,0.010285,False,0,0.04526,0.069477,0.894519
HSTNng__KSCYng,1412,,,,0.034135,True,0,0.000867,0.432054,0.512766
IPLSng__KSCYng,1412,,,,0.042666,True,0,0.050944,0.360541,0.391752
KSCYng__SNVAng,1412,0.513012,10.267,0.0,0.043945,False,0,0.082664,0.513012,0.754401
LOSAng__SNVAng,1412,0.228128,6.478,0.0,0.022339,False,0,0.016903,0.228128,0.932274
NYCMng__WASHng,1412,0.016256,5.083,0.0,0.005702,False,0,0.031848,0.016256,0.931116
SNVAng__STTLng,1412,0.28849,7.027,0.0,0.026982,False,0,0.008007,0.28849,0.942549
ATLAM5__ATLAng,1413,,,,0.022718,True,0,0.020932,0.228928,0.491313
ATLAng__CHINng,1413,0.135318,5.782,0.0,0.022905,False,0,0.010029,0.135318,0.945721
ATLAng__HSTNng,1413,0.455527,9.183,0.0,0.03032,False,0,0.028162,0.455527,0.894017
ATLAng__IPLSng,1413,0.093831,5.518,0.0,0.011512,False,0,0.058095,0.093831,0.865249
ATLAng__WASHng,1413,0.213935,6.361,0.0,0.025474,False,0,0.099221,0.213935,0.753191
CHINng__IPLSng,1413,0.252466,6.689,0.0,0.035537,False,0,0.017839,0.252466,0.906251
CHINng__NYCMng,1413,0.19521,6.213,0.0,0.028685,False,0,0.079015,0.19521,0.789895
DNVRng__KSCYng,1413,0.190435,6.176,0.0,0.018263,False,0,0.007214,0.190435,0.960108
DNVRng__SNVAng,1413,0.064575,5.345,0.0,0.007736,False,0,0.00434,0.064575,0.985345
HSTNng__KSCYng,1413,0.424823,8.693,0.0,0.029254,False,0,0.006733,0.424823,0.941092
IPLSng__KSCYng,1413,0.290149,7.044,0.0,0.041182,False,0,0.105743,0.290149,0.71083
KSCYng__SNVAng,1413,0.45915,9.245,0.0,0.03557,False,0,0.002869,0.45915,0.937718
LOSAng__SNVAng,1413,0.238859,6.569,0.0,0.020327,False,0,0.031959,0.238859,0.904233
NYCMng__WASHng,1413,0.021895,5.112,0.0,0.004503,False,0,0.010301,0.021895,0.978682
SNVAng__STTLng,1413,0.234972,6.536,0.0,0.019991,False,0,0.04802,0.234972,0.871018
ATLAM5__ATLAng,1414,0.244851,6.621,0.0,0.022319,False,0,0.003345,0.244851,0.960866
ATLAng__CHINng,1414,0.143212,5.836,0.0,0.022983,False,0,0.003896,0.143212,0.958494
ATLAng__HSTNng,1414,,,,0.029577,True,0,0.030315,0.496834,0.459052
ATLAng__IPLSng,1414,0.105256,5.588,0.0,0.011564,False,0,0.010423,0.105256,0.965558
ATLAng__WASHng,1414,0.265253,6.805,0.0,0.024783,False,0,0.031069,0.265253,0.897986
CHINng__IPLSng,1414,0.247916,6.648,0.0,0.035602,False,0,0.073326,0.247916,0.789273
CHINng__NYCMng,1414,0.20746,6.309,0.0,0.028789,False,0,0.000997,0.20746,0.954021
DNVRng__KSCYng,1414,0.185835,6.141,0.0,0.017665,False,0,0.015334,0.185835,0.944097
DNVRng__SNVAng,1414,0.06985,5.375,0.0,0.011333,False,0,4.4e-05,0.06985,0.987837
HSTNng__KSCYng,1414,0.450315,9.096,0.0,0.028984,False,0,0.011705,0.450315,0.931111
IPLSng__KSCYng,1414,0.290149,7.044,0.0,0.043029,False,1,0.033191,0.304061,0.745121
KSCYng__SNVAng,1414,0.519384,10.403,0.0,0.036205,False,0,0.011221,0.519384,0.918973
LOSAng__SNVAng,1414,0.231694,6.508,0.0,0.023814,False,0,0.066823,0.231694,0.824449
NYCMng__WASHng,1414,0.021823,5.112,0.0,0.003415,False,0,0.011984,0.021823,0.977121
SNVAng__STTLng,1414,0.264147,6.795,0.0,0.020005,False,0,0.069942,0.264147,0.824822
ATLAM5__ATLAng,1415,0.237807,6.56,0.0,0.022662,False,0,0.072733,0.237807,0.814103
ATLAng__CHINng,1415,0.121239,5.69,0.0,0.023371,False,0,0.027479,0.121239,0.90812
ATLAng__HSTNng,1415,,,,0.029961,True,0,0.064832,0.53086,0.385656
ATLAng__IPLSng,1415,0.077648,5.421,0.0,0.010861,False,0,0.111832,0.077648,0.75326
ATLAng__WASHng,1415,0.240733,6.585,0.0,0.022742,False,0,0.05157,0.240733,0.858527
CHINng__IPLSng,1415,0.248584,6.654,0.0,0.036253,False,0,0.001054,0.248584,0.940296
CHINng__NYCMng,1415,0.220398,6.414,0.0,0.030821,False,0,0.040469,0.220398,0.867184
DNVRng__KSCYng,1415,0.235805,6.543,0.0,0.017772,False,0,0.032004,0.235805,0.908795
DNVRng__SNVAng,1415,0.056113,5.297,0.0,0.011309,False,0,0.044994,0.056113,0.893212
HSTNng__KSCYng,1415,0.533331,10.714,0.0,0.030194,False,0,0.034132,0.533331,0.881674
IPLSng__KSCYng,1415,0.31204,7.268,0.0,0.04197,False,0,0.028284,0.31204,0.87253
KSCYng__SNVAng,1415,0.589076,12.168,0.0,0.037225,False,0,0.133428,0.589076,0.659734
LOSAng__SNVAng,1415,0.202085,6.266,0.0,0.023581,False,0,0.006224,0.202085,0.952501
NYCMng__WASHng,1415,0.025995,5.133,0.0,0.004497,False,0,0.041066,0.025995,0.913899
SNVAng__STTLng,1415,0.24973,6.664,0.0,0.01983,False,0,0.009609,0.24973,0.952208
ATLAM5__ATLAng,1416,,,,0.023756,True,0,0.036663,0.283993,0.45629
ATLAng__CHINng,1416,0.138773,5.806,0.0,0.029449,False,0,0.075446,0.138773,0.79602
ATLAng__HSTNng,1416,0.491535,9.834,0.0,0.029542,False,0,0.002426,0.491535,0.949639
ATLAng__IPLSng,1416,0.094086,5.519,0.0,0.009116,False,0,0.125557,0.094086,0.727536
ATLAng__WASHng,1416,0.230042,6.494,0.0,0.021861,False,0,0.06442,0.230042,0.833071
CHINng__IPLSng,1416,0.273082,6.878,0.0,0.020709,False,0,0.075297,0.273082,0.812262
CHINng__NYCMng,1416,0.230434,6.497,0.0,0.019806,False,0,0.038713,0.230434,0.890956
DNVRng__KSCYng,1416,0.235805,6.543,0.0,0.015748,False,1,0.062333,0.205756,0.733461
DNVRng__SNVAng,1416,0.052773,5.279,0.0,0.010522,False,0,0.109537,0.052773,0.758713
HSTNng__KSCYng,1416,0.465286,9.351,0.0,0.030368,False,0,0.001804,0.465286,0.949444
IPLSng__KSCYng,1416,0.331449,7.479,0.0,0.030623,False,0,0.037562,0.331449,0.873669
KSCYng__SNVAng,1416,0.529334,10.623,0.0,0.034353,False,0,0.011157,0.529334,0.922482
LOSAng__SNVAng,1416,0.257551,6.734,0.0,0.024363,False,0,0.040317,0.257551,0.879273
NYCMng__WASHng,1416,0.023467,5.12,0.0,0.005523,False,0,0.013532,0.023467,0.970019
SNVAng__STTLng,1416,0.232403,6.514,0.0,0.020739,False,0,0.084595,0.232403,0.792624
ATLAM5__ATLAng,1417,0.237482,6.557,0.0,0.024073,False,0,0.015475,0.237482,0.932121
ATLAng__CHINng,1417,0.11528,5.652,0.0,0.027055,False,0,0.055917,0.11528,0.841512
ATLAng__HSTNng,1417,0.465551,9.355,0.0,0.030695,False,0,0.010787,0.465551,0.929928
ATLAng__IPLSng,1417,0.081564,5.444,0.0,0.008183,False,0,0.000997,0.081564,0.991573
ATLAng__WASHng,1417,0.222772,6.433,0.0,0.021312,False,0,0.024356,0.222772,0.918449
CHINng__IPLSng,1417,0.263163,6.786,0.0,0.020929,False,0,0.03957,0.263163,0.887103
CHINng__NYCMng,1417,0.200382,6.253,0.0,0.01588,False,0,0.074077,0.200382,0.82363
DNVRng__KSCYng,1417,0.182273,6.115,0.0,0.015501,False,0,0.018989,0.182273,0.940344
DNVRng__SNVAng,1417,,,,0.011,True,0,0.022223,0.060078,0.509949
HSTNng__KSCYng,1417,0.456655,9.202,0.0,0.031058,False,0,0.031939,0.456655,0.884718
IPLSng__KSCYng,1417,0.321442,7.369,0.0,0.030912,False,0,0.024517,0.321442,0.900615
KSCYng__SNVAng,1417,0.533469,10.717,0.0,0.034316,False,0,0.00138,0.533469,0.943141
LOSAng__SNVAng,1417,0.257551,6.734,0.0,0.024364,False,1,0.06504,0.229411,0.71206
NYCMng__WASHng,1417,,,,0.005319,True,1,0.016049,0.016132,0.418163
SNVAng__STTLng,1417,0.247982,6.649,0.0,0.031936,False,0,0.058027,0.247982,0.828175
ATLAM5__ATLAng,1418,0.283703,6.98,0.0,0.024493,False,0,0.044225,0.283703,0.870806
ATLAng__CHINng,1418,0.189901,6.172,0.0,0.027991,False,0,0.070969,0.189901,0.808106
ATLAng__HSTNng,1418,0.511448,10.234,0.0,0.034049,False,0,0.070491,0.511448,0.798074
ATLAng__IPLSng,1418,0.076436,5.414,0.0,0.008007,False,0,0.015628,0.076436,0.961077
ATLAng__WASHng,1418,0.219771,6.408,0.0,0.02052,False,0,0.041282,0.219771,0.884246
CHINng__IPLSng,1418,,,,0.020468,True,0,0.040294,0.298677,0.454636
CHINng__NYCMng,1418,0.243052,6.605,0.0,0.016218,False,0,0.033924,0.243052,0.907581
DNVRng__KSCYng,1418,0.199028,6.242,0.0,0.015576,False,0,0.015239,0.199028,0.948103
DNVRng__SNVAng,1418,,,,0.010626,True,0,0.043812,0.063733,0.465161
HSTNng__KSCYng,1418,0.475637,9.535,0.0,0.031094,False,0,0.043028,0.475637,0.861296
IPLSng__KSCYng,1418,0.368288,7.915,0.0,0.028822,False,0,0.032362,0.368288,0.887902
KSCYng__SNVAng,1418,0.533469,10.717,0.0,0.033834,False,1,0.00079,0.545381,0.83012
LOSAng__SNVAng,1418,0.27696,6.915,0.0,0.024623,False,0,0.033398,0.27696,0.893372
NYCMng__WASHng,1418,0.019214,5.098,0.0,0.005139,False,0,0.062814,0.019214,0.866926
SNVAng__STTLng,1418,0.251259,6.678,0.0,0.030636,False,0,0.009729,0.251259,0.932263
ATLAM5__ATLAng,1419,0.240726,6.585,0.0,0.023892,False,0,0.02603,0.240726,0.910222
ATLAng__CHINng,1419,0.132373,5.763,0.0,0.028847,False,0,0.0112,0.132373,0.932427
ATLAng__HSTNng,1419,0.461282,9.281,0.0,0.034621,False,0,0.001976,0.461282,0.941329
ATLAng__IPLSng,1419,0.083538,5.456,0.0,0.009789,False,0,0.026118,0.083538,0.935737
ATLAng__WASHng,1419,0.198454,6.238,0.0,0.019935,False,0,0.048055,0.198454,0.871046
CHINng__IPLSng,1419,,,,0.018284,True,0,0.043998,0.278112,0.450813
CHINng__NYCMng,1419,0.21444,6.365,0.0,0.018378,False,0,0.034062,0.21444,0.903354
DNVRng__KSCYng,1419,0.209382,6.324,0.0,0.020946,False,0,0.096676,0.209382,0.766801
DNVRng__SNVAng,1419,,,,0.012802,True,0,0.049453,0.092855,0.449315
HSTNng__KSCYng,1419,0.45522,9.178,0.0,0.033977,False,0,0.099528,0.45522,0.737048
IPLSng__KSCYng,1419,0.306707,7.212,0.0,0.027764,False,0,0.044221,0.306707,0.864853
KSCYng__SNVAng,1419,0.518474,10.384,0.0,0.03394,False,0,0.07529,0.518474,0.788164
LOSAng__SNVAng,1419,0.288443,7.027,0.0,0.026755,False,0,0.058081,0.288443,0.837503
NYCMng__WASHng,1419,0.019552,5.1,0.0,0.004998,False,0,0.084684,0.019552,0.821121
SNVAng__STTLng,1419,,,,0.029339,True,0,0.027305,0.274314,0.465826
ATLAM5__ATLAng,1420,0.228237,6.479,0.0,0.022917,False,0,0.094595,0.228237,0.767592
ATLAng__CHINng,1420,0.12558,5.718,0.0,0.029479,False,0,0.036838,0.12558,0.877277
ATLAng__HSTNng,1420,0.46103,9.277,0.0,0.033969,False,0,0.01801,0.46103,0.908748
ATLAng__IPLSng,1420,0.092238,5.508,0.0,0.009984,False,0,0.018818,0.092238,0.950756
ATLAng__WASHng,1420,0.228114,6.478,0.0,0.022775,False,0,0.00455,0.228114,0.957495
CHINng__IPLSng,1420,0.257956,6.738,0.0,0.019516,False,0,0.00728,0.257956,0.957686
CHINng__NYCMng,1420,,,,0.018912,True,0,0.048756,0.188489,0.439649
DNVRng__KSCYng,1420,0.178191,6.084,0.0,0.020721,False,0,0.064867,0.178191,0.834206
DNVRng__SNVAng,1420,,,,0.013365,True,0,0.023841,0.066062,0.50223
HSTNng__KSCYng,1420,,,,0.032041,True,0,0.049576,0.419483,0.413996
IPLSng__KSCYng,1420,0.349042,7.681,0.0,0.026535,False,0,0.012107,0.349042,0.934729
KSCYng__SNVAng,1420,0.501963,10.039,0.0,0.027326,False,0,0.027307,0.501963,0.901275
LOSAng__SNVAng,1420,0.242803,6.603,0.0,0.026943,False,0,0.025732,0.242803,0.905289
NYCMng__WASHng,1420,0.030768,5.159,0.0,0.004986,False,0,0.034171,0.030768,0.92753
SNVAng__STTLng,1420,0.245026,6.623,0.0,0.029228,False,0,0.002171,0.245026,0.950747
ATLAM5__ATLAng,1421,0.274458,6.891,0.0,0.022971,False,0,0.019284,0.274458,0.926108
ATLAng__CHINng,1421,0.207031,6.305,0.0,0.029921,False,0,0.030943,0.207031,0.888888
ATLAng__HSTNng,1421,,,,0.034093,True,0,0.090987,0.477346,0.323041
ATLAng__IPLSng,1421,0.087877,5.482,0.0,0.00891,False,0,0.019329,0.087877,0.951637
ATLAng__WASHng,1421,0.193679,6.201,0.0,0.019132,False,0,0.075285,0.193679,0.815161
CHINng__IPLSng,1421,0.254325,6.705,0.0,0.018514,False,0,0.006802,0.254325,0.960518
CHINng__NYCMng,1421,0.207942,6.313,0.0,0.018935,False,0,0.003674,0.207942,0.966341
DNVRng__KSCYng,1421,0.186572,6.147,0.0,0.023488,False,0,0.053138,0.186572,0.853866
DNVRng__SNVAng,1421,,,,0.01336,True,1,0.054526,0.064357,0.322473
HSTNng__KSCYng,1421,0.472471,9.478,0.0,0.03211,False,0,0.047185,0.472471,0.850691
IPLSng__KSCYng,1421,0.33065,7.47,0.0,0.02486,False,0,0.01546,0.33065,0.930719
KSCYng__SNVAng,1421,0.532483,10.695,0.0,0.028102,False,0,0.020805,0.532483,0.913555
LOSAng__SNVAng,1421,0.275084,6.897,0.0,0.026819,False,0,0.026718,0.275084,0.903438
NYCMng__WASHng,1421,,,,0.005134,True,1,0.035669,0.032607,0.377178
SNVAng__STTLng,1421,0.230797,6.5,0.0,0.029486,False,0,0.081369,0.230797,0.783478
ATLAM5__ATLAng,1422,,,,0.024116,True,0,0.002593,0.232016,0.527389
ATLAng__CHINng,1422,0.136843,5.793,0.0,0.029873,False,0,0.031462,0.136843,0.887883
ATLAng__HSTNng,1422,0.44456,9.002,0.0,0.030736,False,0,0.053451,0.44456,0.839998
ATLAng__IPLSng,1422,0.087028,5.477,0.0,0.00964,False,0,0.047531,0.087028,0.890911
ATLAng__WASHng,1422,0.211609,6.342,0.0,0.018253,False,0,0.084473,0.211609,0.797411
CHINng__IPLSng,1422,0.294475,7.087,0.0,0.018071,False,0,0.043598,0.294475,0.88383
CHINng__NYCMng,1422,0.199242,6.244,0.0,0.018735,False,0,0.030543,0.199242,0.910116
DNVRng__KSCYng,1422,0.186572,6.147,0.0,0.022623,False,1,0.105089,0.193235,0.630885
DNVRng__SNVAng,1422,0.052385,5.276,0.0,0.013083,False,0,0.018661,0.052385,0.945439
HSTNng__KSCYng,1422,0.431969,8.802,0.0,0.027027,False,0,0.013979,0.431969,0.92989
IPLSng__KSCYng,1422,0.377444,8.031,0.0,0.025362,False,0,0.04288,0.377444,0.872055
KSCYng__SNVAng,1422,0.568309,11.582,0.0,0.023065,False,0,0.045288,0.568309,0.87117
LOSAng__SNVAng,1422,0.249712,6.664,0.0,0.022512,False,0,0.000993,0.249712,0.965468
NYCMng__WASHng,1422,,,,0.005424,True,0,0.067644,0.025416,0.424449
SNVAng__STTLng,1422,0.34008,7.577,0.0,0.029445,False,0,0.035081,0.34008,0.881039
ATLAM5__ATLAng,1423,,,,0.022882,True,0,0.006817,0.227602,0.520743
ATLAng__CHINng,1423,0.119534,5.679,0.0,0.0329,False,0,0.145705,0.119534,0.641757
ATLAng__HSTNng,1423,0.410928,8.488,0.0,0.029916,False,0,0.035602,0.410928,0.879085
ATLAng__IPLSng,1423,0.09116,5.502,0.0,0.00975,False,0,0.046303,0.09116,0.893297
ATLAng__WASHng,1423,0.213108,6.354,0.0,0.0193,False,0,0.064189,0.213108,0.838223
CHINng__IPLSng,1423,0.269604,6.846,0.0,0.018239,False,0,0.062253,0.269604,0.844233
CHINng__NYCMng,1423,0.197011,6.227,0.0,0.017744,False,0,0.044365,0.197011,0.88281
DNVRng__KSCYng,1423,0.186572,6.147,0.0,0.022466,False,2,0.04395,0.205138,0.644793
DNVRng__SNVAng,1423,0.06177,5.329,0.0,0.0129,False,0,0.014264,0.06177,0.955034
HSTNng__KSCYng,1423,0.434643,8.844,0.0,0.026772,False,0,0.091752,0.434643,0.766554
IPLSng__KSCYng,1423,0.364465,7.867,0.0,0.026763,False,0,0.01737,0.364465,0.923228
KSCYng__SNVAng,1423,0.493931,9.88,0.0,0.023157,False,0,0.057866,0.493931,0.84451
LOSAng__SNVAng,1423,0.234689,6.533,0.0,0.022457,False,0,0.053752,0.234689,0.85445
NYCMng__WASHng,1423,0.021776,5.111,0.0,0.005418,False,0,0.078932,0.021776,0.832471
SNVAng__STTLng,1423,0.250229,6.669,0.0,0.028558,False,0,0.043466,0.250229,0.864997
ATLAM5__ATLAng,1424,0.285086,6.994,0.0,0.023098,False,0,0.107478,0.285086,0.740131
ATLAng__CHINng,1424,0.166454,5.998,0.0,0.031924,False,0,0.063854,0.166454,0.815923
ATLAng__HSTNng,1424,,,,0.029916,True,0,0.009805,0.52152,0.50163
ATLAng__IPLSng,1424,0.107915,5.605,0.0,0.009482,False,0,0.015625,0.107915,0.958396
ATLAng__WASHng,1424,0.199797,6.248,0.0,0.020523,False,0,0.021091,0.199797,0.926763
CHINng__IPLSng,1424,0.292283,7.065,0.0,0.018702,False,0,0.029974,0.292283,0.911373
CHINng__NYCMng,1424,0.197011,6.227,0.0,0.019638,False,1,0.020885,0.242677,0.813668
DNVRng__KSCYng,1424,0.245974,6.631,0.0,0.023202,False,0,0.005242,0.245974,0.955259
DNVRng__SNVAng,1424,0.089373,5.491,0.0,0.013441,False,0,0.07782,0.089373,0.820193
HSTNng__KSCYng,1424,0.509653,10.197,0.0,0.027629,False,0,0.061084,0.509653,0.829583
IPLSng__KSCYng,1424,0.341107,7.588,0.0,0.026586,False,0,0.015947,0.341107,0.926549
KSCYng__SNVAng,1424,0.510123,10.207,0.0,0.023026,False,0,0.022279,0.510123,0.9197
LOSAng__SNVAng,1424,0.206623,6.302,0.0,0.02316,False,0,0.070795,0.206623,0.817275
NYCMng__WASHng,1424,0.017554,5.089,0.0,0.00553,False,0,0.012381,0.017554,0.97243
SNVAng__STTLng,1424,0.266102,6.813,0.0,0.028386,False,0,0.05516,0.266102,0.840681
ATLAM5__ATLAng,1425,0.253566,6.699,0.0,0.020537,False,0,0.091674,0.253566,0.778082
ATLAng__CHINng,1425,0.121908,5.694,0.0,0.028966,False,0,0.054159,0.121908,0.841731
ATLAng__HSTNng,1425,,,,0.026485,True,0,0.029889,0.484948,0.465585
ATLAng__IPLSng,1425,0.08147,5.443,0.0,0.011138,False,0,0.101527,0.08147,0.774459
ATLAng__WASHng,1425,0.258987,6.748,0.0,0.020672,False,0,0.113155,0.258987,0.732596
CHINng__IPLSng,1425,0.240864,6.586,0.0,0.025349,False,0,0.065838,0.240864,0.823726
CHINng__NYCMng,1425,0.189616,6.17,0.0,0.022263,False,0,0.045862,0.189616,0.871422
DNVRng__KSCYng,1425,0.208151,6.314,0.0,0.02661,False,0,0.042092,0.208151,0.87144
DNVRng__SNVAng,1425,0.079711,5.433,0.0,0.014213,False,0,0.059643,0.079711,0.857067
HSTNng__KSCYng,1425,0.461684,9.288,0.0,0.028649,False,0,0.050299,0.461684,0.850441
IPLSng__KSCYng,1425,0.299672,7.14,0.0,0.033778,False,0,0.105838,0.299672,0.724122
KSCYng__SNVAng,1425,,,,0.029283,True,0,0.018701,0.513407,0.48405
LOSAng__SNVAng,1425,,,,0.021949,True,0,0.03029,0.257625,0.473005
NYCMng__WASHng,1425,0.022987,5.118,0.0,0.005773,False,0,0.030387,0.022987,0.934066
SNVAng__STTLng,1425,0.23663,6.55,0.0,0.028546,False,0,0.01478,0.23663,0.925433
