link_id,time_index,utilization,latency_proxy,queue_proxy
ATLAng__HSTNng,1556,1.529668,500.0,7238.308
ATLAng__IPLSng,1556,0.301536,7.159,0.0
ATLAng__WASHng,1556,0.745372,19.637,0.0
CHINng__IPLSng,1556,0.977253,219.809,1758.349
CHINng__NYCMng,1556,0.752806,20.227,0.0
DNVRng__KSCYng,1556,0.683206,15.783,0.0
DNVRng__SNVAng,1556,0.229989,6.493,0.0
HSTNng__KSCYng,1556,1.538319,500.0,7324.127
IPLSng__KSCYng,1556,1.188908,500.0,3857.967
KSCYng__SNVAng,1556,1.803203,500.0,9951.776
LOSAng__SNVAng,1556,0.808826,26.154,87.551
NYCMng__WASHng,1556,0.090476,5.497,0.0
SNVAng__STTLng,1556,0.940025,83.368,1389.044
ATLAM5__ATLAng,1557,0.8072,25.934,71.428
ATLAng__CHINng,1557,0.459553,9.252,0.0
ATLAng__HSTNng,1557,1.521517,500.0,7157.444
ATLAng__IPLSng,1557,0.311847,7.266,0.0
ATLAng__WASHng,1557,0.759762,20.813,0.0
CHINng__IPLSng,1557,0.936316,78.512,1352.251
CHINng__NYCMng,1557,0.709915,17.236,0.0
DNVRng__KSCYng,1557,0.646953,14.162,0.0
DNVRng__SNVAng,1557,0.25213,6.686,0.0
HSTNng__KSCYng,1557,1.493902,500.0,6883.507
IPLSng__KSCYng,1557,1.149641,500.0,3468.44
KSCYng__SNVAng,1557,1.733603,500.0,9261.341
LOSAng__SNVAng,1557,1.170127,500.0,3671.658
NYCMng__WASHng,1557,0.072839,5.393,0.0
SNVAng__STTLng,1557,1.167121,500.0,3641.839
ATLAM5__ATLAng,1558,0.845945,32.456,455.77
ATLAng__CHINng,1558,0.469127,9.418,0.0
ATLAng__HSTNng,1558,1.715575,500.0,9082.506
ATLAng__IPLSng,1558,0.302423,7.168,0.0
ATLAng__WASHng,1558,0.76307,21.103,0.0
CHINng__IPLSng,1558,1.003736,500.0,2021.064
CHINng__NYCMng,1558,0.779457,22.671,0.0
DNVRng__KSCYng,1558,0.73465,18.843,0.0
DNVRng__SNVAng,1558,0.219527,6.406,0.0
HSTNng__KSCYng,1558,1.635136,500.0,8284.552
IPLSng__KSCYng,1558,1.234364,500.0,4308.896
KSCYng__SNVAng,1558,1.919951,500.0,11109.91
LOSAng__SNVAng,1558,0.930948,72.409,1299.002
NYCMng__WASHng,1558,0.080573,5.438,0.0
SNVAng__STTLng,1558,0.948758,97.576,1475.679
ATLAM5__ATLAng,1559,0.852686,33.941,522.641
ATLAng__CHINng,1559,0.518619,10.387,0.0
ATLAng__HSTNng,1559,1.569352,500.0,7631.977
ATLAng__IPLSng,1559,0.305019,7.194,0.0
ATLAng__WASHng,1559,0.762965,21.094,0.0
CHINng__IPLSng,1559,0.963666,137.614,1623.571
CHINng__NYCMng,1559,0.785748,23.337,0.0
DNVRng__KSCYng,1559,0.661864,14.787,0.0
DNVRng__SNVAng,1559,0.238595,6.567,0.0
HSTNng__KSCYng,1559,1.480306,500.0,6748.635
IPLSng__KSCYng,1559,1.174518,500.0,3715.218
KSCYng__SNVAng,1559,1.790511,500.0,9825.866
LOSAng__SNVAng,1559,0.842512,31.748,421.718
NYCMng__WASHng,1559,0.092716,5.511,0.0
SNVAng__STTLng,1559,0.930506,71.948,1294.616
ATLAM5__ATLAng,1560,0.834623,30.234,343.463
ATLAng__CHINng,1560,0.51521,10.314,0.0
ATLAng__HSTNng,1560,1.554752,500.0,7487.141
ATLAng__IPLSng,1560,0.299193,7.135,0.0
ATLAng__WASHng,1560,0.779113,22.636,0.0
CHINng__IPLSng,1560,0.949764,99.53,1485.66
CHINng__NYCMng,1560,0.741618,19.351,0.0
DNVRng__KSCYng,1560,0.673987,15.337,0.0
DNVRng__SNVAng,1560,0.239765,6.577,0.0
HSTNng__KSCYng,1560,1.527494,500.0,7216.744
IPLSng__KSCYng,1560,1.175775,500.0,3727.687
KSCYng__SNVAng,1560,1.785885,500.0,9779.979
LOSAng__SNVAng,1560,0.831528,29.679,312.761
NYCMng__WASHng,1560,0.078388,5.425,0.0
SNVAng__STTLng,1560,0.947378,95.017,1461.988
ATLAM5__ATLAng,1561,0.850363,33.414,499.602
ATLAng__CHINng,1561,0.470058,9.435,0.0
ATLAng__HSTNng,1561,1.649069,500.0,8422.763
ATLAng__IPLSng,1561,0.321836,7.373,0.0
ATLAng__WASHng,1561,0.863446,36.615,629.382
CHINng__IPLSng,1561,0.962625,133.778,1613.238
CHINng__NYCMng,1561,0.750142,20.011,0.0
DNVRng__KSCYng,1561,0.668413,15.079,0.0
DNVRng__SNVAng,1561,0.232798,6.517,0.0
HSTNng__KSCYng,1561,1.577836,500.0,7716.136
IPLSng__KSCYng,1561,1.157006,500.0,3541.501
KSCYng__SNVAng,1561,1.854732,500.0,10462.936
LOSAng__SNVAng,1561,0.864042,36.776,635.297
NYCMng__WASHng,1561,0.075023,5.406,0.0
SNVAng__STTLng,1561,0.990253,500.0,1887.314
ATLAM5__ATLAng,1562,0.866489,37.45,659.572
ATLAng__CHINng,1562,0.474748,9.519,0.0
ATLAng__HSTNng,1562,1.602396,500.0,7959.77
ATLAng__IPLSng,1562,0.302702,7.171,0.0
ATLAng__WASHng,1562,0.79063,23.881,0.0
CHINng__IPLSng,1562,1.099874,500.0,2974.747
CHINng__NYCMng,1562,0.768162,21.567,0.0
DNVRng__KSCYng,1562,0.667171,15.023,0.0
DNVRng__SNVAng,1562,0.231895,6.51,0.0
HSTNng__KSCYng,1562,1.546632,500.0,7406.587
IPLSng__KSCYng,1562,1.322564,500.0,5183.838
KSCYng__SNVAng,1562,1.978133,500.0,11687.077
LOSAng__SNVAng,1562,0.844091,32.07,437.378
NYCMng__WASHng,1562,0.075968,5.411,0.0
SNVAng__STTLng,1562,0.939541,82.701,1384.249
ATLAM5__ATLAng,1563,0.833104,29.959,328.395
ATLAng__CHINng,1563,0.471876,9.467,0.0
ATLAng__HSTNng,1563,1.546305,500.0,7403.349
ATLAng__IPLSng,1563,0.303028,7.174,0.0
ATLAng__WASHng,1563,0.784399,23.191,0.0
CHINng__IPLSng,1563,0.976184,209.947,1747.75
CHINng__NYCMng,1563,0.748525,19.883,0.0
DNVRng__KSCYng,1563,0.661577,14.774,0.0
DNVRng__SNVAng,1563,0.218997,6.402,0.0
HSTNng__KSCYng,1563,1.502402,500.0,6967.824
IPLSng__KSCYng,1563,1.151283,500.0,3484.726
KSCYng__SNVAng,1563,1.754613,500.0,9469.765
LOSAng__SNVAng,1563,0.819362,27.68,192.068
NYCMng__WASHng,1563,0.075142,5.406,0.0
SNVAng__STTLng,1563,0.914904,58.757,1139.852
ATLAM5__ATLAng,1564,0.867295,37.678,667.57
ATLAng__CHINng,1564,0.490771,9.819,0.0
ATLAng__HSTNng,1564,1.617342,500.0,8108.031
ATLAng__IPLSng,1564,0.318176,7.333,0.0
ATLAng__WASHng,1564,0.793819,24.251,0.0
CHINng__IPLSng,1564,0.989272,466.084,1877.581
CHINng__NYCMng,1564,0.771315,21.864,0.0
DNVRng__KSCYng,1564,0.656552,14.558,0.0
DNVRng__SNVAng,1564,0.241811,6.595,0.0
HSTNng__KSCYng,1564,1.558119,500.0,7520.539
IPLSng__KSCYng,1564,1.199464,500.0,3962.682
KSCYng__SNVAng,1564,1.896757,500.0,10879.829
LOSAng__SNVAng,1564,0.93017,71.603,1291.287
NYCMng__WASHng,1564,0.081401,5.443,0.0
SNVAng__STTLng,1564,0.994119,500.0,1925.663
ATLAM5__ATLAng,1565,0.895248,47.732,944.86
ATLAng__CHINng,1565,0.450608,9.101,0.0
ATLAng__HSTNng,1565,1.66931,500.0,8623.555
ATLAng__IPLSng,1565,0.323131,7.387,0.0
ATLAng__WASHng,1565,0.802292,25.29,22.739
CHINng__IPLSng,1565,0.986913,382.066,1854.179
CHINng__NYCMng,1565,0.7341,18.804,0.0
DNVRng__KSCYng,1565,0.724352,18.139,0.0
DNVRng__SNVAng,1565,0.222582,6.432,0.0
HSTNng__KSCYng,1565,1.635069,500.0,8283.88
IPLSng__KSCYng,1565,1.214723,500.0,4114.047
KSCYng__SNVAng,1565,1.899205,500.0,10904.111
LOSAng__SNVAng,1565,0.826225,28.773,260.153
NYCMng__WASHng,1565,0.079482,5.432,0.0
SNVAng__STTLng,1565,0.968737,159.935,1673.873
ATLAM5__ATLAng,1566,0.890239,45.553,895.169
ATLAng__CHINng,1566,0.499018,9.98,0.0
ATLAng__HSTNng,1566,1.695602,500.0,8884.375
ATLAng__IPLSng,1566,0.317645,7.328,0.0
ATLAng__WASHng,1566,0.831289,29.636,310.383
CHINng__IPLSng,1566,0.995115,500.0,1935.544
CHINng__NYCMng,1566,0.78005,22.732,0.0
DNVRng__KSCYng,1566,0.757826,20.646,0.0
DNVRng__SNVAng,1566,0.230938,6.501,0.0
HSTNng__KSCYng,1566,1.634456,500.0,8277.799
IPLSng__KSCYng,1566,1.261493,500.0,4578.007
KSCYng__SNVAng,1566,1.901984,500.0,10931.678
LOSAng__SNVAng,1566,0.831974,29.757,317.184
NYCMng__WASHng,1566,0.081919,5.446,0.0
SNVAng__STTLng,1566,1.003985,500.0,2023.531
ATLAM5__ATLAng,1567,0.870646,38.654,700.812
ATLAng__CHINng,1567,0.74528,19.629,0.0
ATLAng__HSTNng,1567,1.692385,500.0,8852.458
ATLAng__IPLSng,1567,0.338174,7.555,0.0
ATLAng__WASHng,1567,1.070419,500.0,2682.557
CHINng__IPLSng,1567,1.000251,500.0,1986.487
CHINng__NYCMng,1567,0.780019,22.729,0.0
DNVRng__KSCYng,1567,0.668816,15.097,0.0
DNVRng__SNVAng,1567,0.250312,6.669,0.0
HSTNng__KSCYng,1567,1.611064,500.0,8045.757
IPLSng__KSCYng,1567,1.354347,500.0,5499.126
KSCYng__SNVAng,1567,2.047513,500.0,12375.327
LOSAng__SNVAng,1567,0.923747,65.572,1227.575
NYCMng__WASHng,1567,0.084216,5.46,0.0
SNVAng__STTLng,1567,1.103739,500.0,3013.09
ATLAM5__ATLAng,1568,0.876673,40.543,760.599
ATLAng__CHINng,1568,0.47768,9.573,0.0
ATLAng__HSTNng,1568,1.667633,500.0,8606.917
ATLAng__IPLSng,1568,0.322468,7.38,0.0
ATLAng__WASHng,1568,0.826919,28.888,267.035
CHINng__IPLSng,1568,1.03364,500.0,2317.706
CHINng__NYCMng,1568,0.78101,22.832,0.0
DNVRng__KSCYng,1568,0.69169,16.217,0.0
DNVRng__SNVAng,1568,0.247228,6.642,0.0
HSTNng__KSCYng,1568,1.648565,500.0,8417.764
IPLSng__KSCYng,1568,1.265558,500.0,4618.337
KSCYng__SNVAng,1568,1.929073,500.0,11200.4
LOSAng__SNVAng,1568,0.891087,45.908,903.586
NYCMng__WASHng,1568,0.082492,5.45,0.0
SNVAng__STTLng,1568,0.991966,500.0,1904.303
ATLAM5__ATLAng,1569,0.85411,34.272,536.769
ATLAng__CHINng,1569,0.464207,9.332,0.0
ATLAng__HSTNng,1569,1.644186,500.0,8374.322
ATLAng__IPLSng,1569,0.340033,7.576,0.0
ATLAng__WASHng,1569,0.810599,26.399,105.146
CHINng__IPLSng,1569,0.992566,500.0,1910.255
CHINng__NYCMng,1569,0.776019,22.323,0.0
DNVRng__KSCYng,1569,0.690182,16.139,0.0
DNVRng__SNVAng,1569,0.401836,8.359,0.0
HSTNng__KSCYng,1569,1.615001,500.0,8084.813
IPLSng__KSCYng,1569,1.209953,500.0,4066.733
KSCYng__SNVAng,1569,1.876989,500.0,10683.729
LOSAng__SNVAng,1569,0.857929,35.194,574.658
NYCMng__WASHng,1569,0.098607,5.547,0.0
SNVAng__STTLng,1569,1.155964,500.0,3531.165
ATLAM5__ATLAng,1570,0.893513,46.954,927.644
ATLAng__CHINng,1570,0.511393,10.233,0.0
ATLAng__HSTNng,1570,1.670106,500.0,8631.448
ATLAng__IPLSng,1570,0.354769,7.749,0.0
ATLAng__WASHng,1570,0.859503,35.588,590.273
CHINng__IPLSng,1570,1.000181,500.0,1985.792
CHINng__NYCMng,1570,0.805208,25.668,51.659
DNVRng__KSCYng,1570,0.711861,17.353,0.0
DNVRng__SNVAng,1570,0.260588,6.762,0.0
HSTNng__KSCYng,1570,1.6155,500.0,8089.759
IPLSng__KSCYng,1570,1.233977,500.0,4305.05
KSCYng__SNVAng,1570,1.90581,500.0,10969.632
LOSAng__SNVAng,1570,0.925117,66.771,1241.159
NYCMng__WASHng,1570,0.091669,5.505,0.0
SNVAng__STTLng,1570,0.980573,257.375,1791.285
ATLAM5__ATLAng,1571,0.878086,41.013,774.615
ATLAng__CHINng,1571,0.478592,9.589,0.0
ATLAng__HSTNng,1571,1.924356,500.0,11153.607
ATLAng__IPLSng,1571,0.312476,7.272,0.0
ATLAng__WASHng,1571,0.824505,28.491,243.094
CHINng__IPLSng,1571,1.048499,500.0,2465.106
CHINng__NYCMng,1571,0.818275,27.514,181.29
DNVRng__KSCYng,1571,0.757031,20.579,0.0
DNVRng__SNVAng,1571,0.235888,6.544,0.0
HSTNng__KSCYng,1571,1.633108,500.0,8264.428
IPLSng__KSCYng,1571,1.268445,500.0,4646.979
KSCYng__SNVAng,1571,1.892664,500.0,10839.228
LOSAng__SNVAng,1571,0.904149,52.164,1033.159
NYCMng__WASHng,1571,0.082866,5.452,0.0
SNVAng__STTLng,1571,0.990645,500.0,1891.196
ATLAM5__ATLAng,1572,0.951321,102.713,1501.102
ATLAng__CHINng,1572,0.473239,9.492,0.0
ATLAng__HSTNng,1572,1.742492,500.0,9349.521
ATLAng__IPLSng,1572,0.313927,7.288,0.0
ATLAng__WASHng,1572,0.847966,32.887,475.824
CHINng__IPLSng,1572,1.004869,500.0,2032.301
CHINng__NYCMng,1572,0.768807,21.627,0.0
DNVRng__KSCYng,1572,0.737179,19.024,0.0
DNVRng__SNVAng,1572,0.239359,6.573,0.0
HSTNng__KSCYng,1572,1.688209,500.0,8811.033
IPLSng__KSCYng,1572,1.229356,500.0,4259.215
KSCYng__SNVAng,1572,1.938172,500.0,11290.669
LOSAng__SNVAng,1572,0.880142,41.716,795.011
NYCMng__WASHng,1572,0.090533,5.498,0.0
SNVAng__STTLng,1572,1.018046,500.0,2163.012
ATLAM5__ATLAng,1573,0.860493,35.84,600.089
ATLAng__CHINng,1573,0.524335,10.512,0.0
ATLAng__HSTNng,1573,1.671335,500.0,8643.647
ATLAng__IPLSng,1573,0.342466,7.604,0.0
ATLAng__WASHng,1573,0.784183,23.168,0.0
CHINng__IPLSng,1573,1.012728,500.0,2110.259
CHINng__NYCMng,1573,0.792243,24.067,0.0
DNVRng__KSCYng,1573,0.68594,15.921,0.0
DNVRng__SNVAng,1573,0.241953,6.596,0.0
HSTNng__KSCYng,1573,1.58122,500.0,7749.698
IPLSng__KSCYng,1573,1.235338,500.0,4318.554
KSCYng__SNVAng,1573,1.912584,500.0,11036.834
LOSAng__SNVAng,1573,0.889805,45.374,890.869
NYCMng__WASHng,1573,0.078853,5.428,0.0
SNVAng__STTLng,1573,1.014916,500.0,2131.965
ATLAM5__ATLAng,1574,0.857694,35.135,572.32
ATLAng__CHINng,1574,0.522458,10.47,0.0
ATLAng__HSTNng,1574,1.85828,500.0,10498.138
ATLAng__IPLSng,1574,0.338419,7.558,0.0
ATLAng__WASHng,1574,1.022833,500.0,2210.499
CHINng__IPLSng,1574,1.008553,500.0,2068.846
CHINng__NYCMng,1574,0.802331,25.295,23.126
DNVRng__KSCYng,1574,0.733291,18.747,0.0
DNVRng__SNVAng,1574,0.239568,6.575,0.0
HSTNng__KSCYng,1574,1.611465,500.0,8049.734
IPLSng__KSCYng,1574,1.251717,500.0,4481.031
KSCYng__SNVAng,1574,1.927863,500.0,11188.402
LOSAng__SNVAng,1574,0.922598,64.598,1216.17
NYCMng__WASHng,1574,0.079194,5.43,0.0
SNVAng__STTLng,1574,1.021081,500.0,2193.12
ATLAM5__ATLAng,1575,0.8829,42.699,822.372
ATLAng__CHINng,1575,0.50569,10.115,0.0
ATLAng__HSTNng,1575,1.672586,500.0,8656.058
ATLAng__IPLSng,1575,0.371382,7.954,0.0
ATLAng__WASHng,1575,0.849352,33.19,489.574
CHINng__IPLSng,1575,1.01821,500.0,2164.645
CHINng__NYCMng,1575,0.776489,22.37,0.0
DNVRng__KSCYng,1575,0.720114,17.864,0.0
DNVRng__SNVAng,1575,0.236768,6.551,0.0
HSTNng__KSCYng,1575,1.853776,500.0,10453.453
IPLSng__KSCYng,1575,1.27291,500.0,4691.27
KSCYng__SNVAng,1575,2.217788,500.0,14064.458
LOSAng__SNVAng,1575,0.882103,42.41,814.464
NYCMng__WASHng,1575,0.080892,5.44,0.0
SNVAng__STTLng,1575,1.035477,500.0,2335.932
ATLAM5__ATLAng,1576,0.880016,41.672,793.761
ATLAng__CHINng,1576,0.495284,9.907,0.0
ATLAng__HSTNng,1576,1.693941,500.0,8867.898
ATLAng__IPLSng,1576,0.316285,7.313,0.0
ATLAng__WASHng,1576,0.830234,29.452,299.923
CHINng__IPLSng,1576,1.002526,500.0,2009.057
CHINng__NYCMng,1576,0.793979,24.269,0.0
DNVRng__KSCYng,1576,0.744221,19.548,0.0
DNVRng__SNVAng,1576,0.248909,6.657,0.0
HSTNng__KSCYng,1576,1.646368,500.0,8395.969
IPLSng__KSCYng,1576,1.256363,500.0,4527.12
KSCYng__SNVAng,1576,1.875514,500.0,10669.098
LOSAng__SNVAng,1576,0.906444,53.444,1055.922
NYCMng__WASHng,1576,0.08707,5.477,0.0
SNVAng__STTLng,1576,1.004384,500.0,2027.493
ATLAM5__ATLAng,1577,0.877048,40.666,764.315
ATLAng__CHINng,1577,0.500777,10.016,0.0
ATLAng__HSTNng,1577,1.659556,500.0,8526.8
ATLAng__IPLSng,1577,0.349597,7.688,0.0
ATLAng__WASHng,1577,0.829069,29.252,288.363
CHINng__IPLSng,1577,0.99343,500.0,1918.83
CHINng__NYCMng,1577,0.778495,22.573,0.0
DNVRng__KSCYng,1577,0.693996,16.34,0.0
DNVRng__SNVAng,1577,0.223414,6.438,0.0
HSTNng__KSCYng,1577,1.617953,500.0,8114.091
IPLSng__KSCYng,1577,1.214627,500.0,4113.103
KSCYng__SNVAng,1577,1.915474,500.0,11065.503
LOSAng__SNVAng,1577,0.882191,42.442,815.336
NYCMng__WASHng,1577,0.092506,5.51,0.0
SNVAng__STTLng,1577,1.015915,500.0,2141.876
ATLAM5__ATLAng,1578,0.873819,39.626,732.283
ATLAng__CHINng,1578,0.515767,10.326,0.0
ATLAng__HSTNng,1578,1.992457,500.0,11829.176
ATLAng__IPLSng,1578,0.357562,7.783,0.0
ATLAng__WASHng,1578,1.105209,500.0,3027.673
CHINng__IPLSng,1578,1.049296,500.0,2473.013
CHINng__NYCMng,1578,0.82753,28.99,273.094
DNVRng__KSCYng,1578,0.719796,17.844,0.0
DNVRng__SNVAng,1578,0.254599,6.708,0.0
HSTNng__KSCYng,1578,1.938976,500.0,11298.643
IPLSng__KSCYng,1578,1.279202,500.0,4753.686
KSCYng__SNVAng,1578,2.251255,500.0,14396.451
LOSAng__SNVAng,1578,0.916036,59.55,1151.082
NYCMng__WASHng,1578,0.084775,5.463,0.0
SNVAng__STTLng,1578,1.299012,500.0,4950.203
ATLAM5__ATLAng,1579,0.916505,59.884,1155.732
ATLAng__CHINng,1579,0.482602,9.664,0.0
ATLAng__HSTNng,1579,1.656701,500.0,8498.474
ATLAng__IPLSng,1579,0.313596,7.284,0.0
ATLAng__WASHng,1579,0.809439,26.238,93.632
CHINng__IPLSng,1579,1.018923,500.0,2171.718
CHINng__NYCMng,1579,0.797358,24.674,0.0
DNVRng__KSCYng,1579,0.831688,29.707,314.345
DNVRng__SNVAng,1579,0.24999,6.667,0.0
HSTNng__KSCYng,1579,1.612506,500.0,8060.057
IPLSng__KSCYng,1579,1.24931,500.0,4457.151
KSCYng__SNVAng,1579,1.923746,500.0,11147.564
LOSAng__SNVAng,1579,0.915405,59.105,1144.817
NYCMng__WASHng,1579,0.087226,5.478,0.0
SNVAng__STTLng,1579,0.995255,500.0,1936.932
ATLAM5__ATLAng,1580,0.904145,52.162,1033.121
ATLAng__CHINng,1580,0.521742,10.455,0.0
ATLAng__HSTNng,1580,1.65856,500.0,8516.92
ATLAng__IPLSng,1580,0.323479,7.391,0.0
ATLAng__WASHng,1580,0.845026,32.263,446.659
CHINng__IPLSng,1580,1.030898,500.0,2290.505
CHINng__NYCMng,1580,0.807817,26.017,77.549
DNVRng__KSCYng,1580,0.700588,16.699,0.0
DNVRng__SNVAng,1580,0.241816,6.595,0.0
HSTNng__KSCYng,1580,1.62186,500.0,8152.854
IPLSng__KSCYng,1580,1.25703,500.0,4533.737
KSCYng__SNVAng,1580,1.933164,500.0,11240.989
LOSAng__SNVAng,1580,0.917468,60.583,1165.282
NYCMng__WASHng,1580,0.08737,5.479,0.0
SNVAng__STTLng,1580,0.99682,500.0,1952.456
ATLAM5__ATLAng,1581,0.865204,37.093,646.827
ATLAng__CHINng,1581,0.505321,10.108,0.0
ATLAng__HSTNng,1581,1.678325,500.0,8712.985
ATLAng__IPLSng,1581,0.331046,7.474,0.0
ATLAng__WASHng,1581,0.835366,30.37,350.831
CHINng__IPLSng,1581,1.034006,500.0,2321.336
CHINng__NYCMng,1581,0.812005,26.596,119.086
DNVRng__KSCYng,1581,0.700378,16.688,0.0
DNVRng__SNVAng,1581,0.250577,6.672,0.0
HSTNng__KSCYng,1581,1.631434,500.0,8247.83
IPLSng__KSCYng,1581,1.258684,500.0,4550.149
KSCYng__SNVAng,1581,1.932521,500.0,11234.605
LOSAng__SNVAng,1581,0.946465,93.398,1452.937
NYCMng__WASHng,1581,0.077766,5.422,0.0
SNVAng__STTLng,1581,0.988153,422.052,1866.479
ATLAM5__ATLAng,1582,0.874435,39.82,738.4
ATLAng__CHINng,1582,0.472438,9.478,0.0
ATLAng__HSTNng,1582,1.737298,500.0,9298.0
ATLAng__IPLSng,1582,0.330723,7.471,0.0
ATLAng__WASHng,1582,0.827708,29.021,274.868
CHINng__IPLSng,1582,1.035498,500.0,2336.137
CHINng__NYCMng,1582,0.800382,25.048,3.786
DNVRng__KSCYng,1582,0.735749,18.921,0.0
DNVRng__SNVAng,1582,0.236207,6.546,0.0
HSTNng__KSCYng,1582,1.681199,500.0,8741.498
IPLSng__KSCYng,1582,1.291929,500.0,4879.935
KSCYng__SNVAng,1582,1.971332,500.0,11619.616
LOSAng__SNVAng,1582,0.88931,45.171,885.958
NYCMng__WASHng,1582,0.07866,5.427,0.0
SNVAng__STTLng,1582,1.014211,500.0,2124.971
ATLAM5__ATLAng,1583,0.847267,32.737,468.891
ATLAng__CHINng,1583,0.507701,10.156,0.0
ATLAng__HSTNng,1583,1.647204,500.0,8404.262
ATLAng__IPLSng,1583,0.336541,7.536,0.0
ATLAng__WASHng,1583,0.879795,41.596,791.566
CHINng__IPLSng,1583,0.986521,370.941,1850.286
CHINng__NYCMng,1583,0.776133,22.335,0.0
DNVRng__KSCYng,1583,0.694918,16.389,0.0
DNVRng__SNVAng,1583,0.234821,6.534,0.0
HSTNng__KSCYng,1583,1.591764,500.0,7854.302
IPLSng__KSCYng,1583,1.209804,500.0,4065.252
KSCYng__SNVAng,1583,1.87335,500.0,10647.634
LOSAng__SNVAng,1583,0.882617,42.595,819.557
NYCMng__WASHng,1583,0.085541,5.468,0.0
SNVAng__STTLng,1583,0.999787,500.0,1981.891
ATLAM5__ATLAng,1584,0.919341,61.989,1183.858
ATLAng__CHINng,1584,0.493563,9.873,0.0
ATLAng__HSTNng,1584,1.683407,500.0,8763.402
ATLAng__IPLSng,1584,0.346252,7.648,0.0
ATLAng__WASHng,1584,0.864169,36.811,636.561
CHINng__IPLSng,1584,1.036961,500.0,2350.653
CHINng__NYCMng,1584,0.784277,23.178,0.0
DNVRng__KSCYng,1584,0.695095,16.399,0.0
DNVRng__SNVAng,1584,0.244647,6.619,0.0
HSTNng__KSCYng,1584,1.647123,500.0,8403.456
IPLSng__KSCYng,1584,1.277563,500.0,4737.421
KSCYng__SNVAng,1584,1.987588,500.0,11780.876
LOSAng__SNVAng,1584,0.93984,83.112,1387.212
NYCMng__WASHng,1584,0.106434,5.596,0.0
SNVAng__STTLng,1584,1.015834,500.0,2141.077
ATLAM5__ATLAng,1585,0.98126,266.809,1798.099
ATLAng__CHINng,1585,0.51312,10.269,0.0
ATLAng__HSTNng,1585,1.801472,500.0,9934.602
ATLAng__IPLSng,1585,0.328557,7.447,0.0
ATLAng__WASHng,1585,0.847874,32.867,474.909
CHINng__IPLSng,1585,0.991753,500.0,1902.191
CHINng__NYCMng,1585,0.804692,25.601,46.549
DNVRng__KSCYng,1585,0.711626,17.339,0.0
DNVRng__SNVAng,1585,0.247501,6.645,0.0
HSTNng__KSCYng,1585,1.71975,500.0,9123.916
IPLSng__KSCYng,1585,1.205219,500.0,4019.777
KSCYng__SNVAng,1585,1.961288,500.0,11519.981
LOSAng__SNVAng,1585,0.901671,50.85,1008.578
NYCMng__WASHng,1585,0.079897,5.434,0.0
SNVAng__STTLng,1585,1.348191,500.0,5438.058
ATLAM5__ATLAng,1586,0.896021,48.087,952.529
ATLAng__CHINng,1586,0.505797,10.117,0.0
ATLAng__HSTNng,1586,1.666861,500.0,8599.257
ATLAng__IPLSng,1586,0.347132,7.659,0.0
ATLAng__WASHng,1586,0.833201,29.976,329.356
CHINng__IPLSng,1586,1.035119,500.0,2332.385
CHINng__NYCMng,1586,0.826368,28.797,261.573
DNVRng__KSCYng,1586,0.685312,15.889,0.0
DNVRng__SNVAng,1586,0.239224,6.572,0.0
HSTNng__KSCYng,1586,1.611285,500.0,8047.945
IPLSng__KSCYng,1586,1.267302,500.0,4635.636
KSCYng__SNVAng,1586,1.944892,500.0,11357.331
LOSAng__SNVAng,1586,0.927843,69.293,1268.2
NYCMng__WASHng,1586,0.087131,5.477,0.0
SNVAng__STTLng,1586,1.017923,500.0,2161.793
ATLAM5__ATLAng,1587,0.8672,37.651,666.623
ATLAng__CHINng,1587,0.49814,9.963,0.0
ATLAng__HSTNng,1587,1.685041,500.0,8779.608
ATLAng__IPLSng,1587,0.326376,7.423,0.0
ATLAng__WASHng,1587,0.857878,35.181,574.153
CHINng__IPLSng,1587,1.050747,500.0,2487.408
CHINng__NYCMng,1587,0.846846,32.647,464.715
DNVRng__KSCYng,1587,0.701407,16.745,0.0
DNVRng__SNVAng,1587,0.245825,6.63,0.0
HSTNng__KSCYng,1587,1.622131,500.0,8155.537
IPLSng__KSCYng,1587,1.271806,500.0,4680.314
KSCYng__SNVAng,1587,1.965504,500.0,11561.797
LOSAng__SNVAng,1587,0.947857,95.89,1466.74
NYCMng__WASHng,1587,0.100417,5.558,0.0
SNVAng__STTLng,1587,1.040853,500.0,2389.264
ATLAM5__ATLAng,1588,0.885434,43.643,847.502
ATLAng__CHINng,1588,0.712059,17.365,0.0
ATLAng__HSTNng,1588,1.718073,500.0,9107.282
ATLAng__IPLSng,1588,0.322985,7.385,0.0
ATLAng__WASHng,1588,1.041446,500.0,2395.144
CHINng__IPLSng,1588,1.025493,500.0,2236.887
CHINng__NYCMng,1588,0.789945,23.803,0.0
DNVRng__KSCYng,1588,0.7313,18.608,0.0
DNVRng__SNVAng,1588,0.239399,6.574,0.0
HSTNng__KSCYng,1588,1.747727,500.0,9401.455
IPLSng__KSCYng,1588,1.255766,500.0,4521.201
KSCYng__SNVAng,1588,2.033897,500.0,12240.254
LOSAng__SNVAng,1588,0.931726,73.234,1306.721
NYCMng__WASHng,1588,0.077976,5.423,0.0
SNVAng__STTLng,1588,1.045873,500.0,2439.056
ATLAM5__ATLAng,1589,0.906307,53.366,1054.563
ATLAng__CHINng,1589,0.505507,10.111,0.0
ATLAng__HSTNng,1589,1.700561,500.0,8933.566
